
1.7782794100389227e-07 10.0 0.217181869977
3.162277660168379e-07 10.0 0.227190506929
5.62341325190349e-07 10.0 0.383805293256
1e-06 10.0 0.520710059058
1.778279410038923e-06 10.0 0.577274553622
3.162277660168379e-06 10.0 0.6088840554
5.623413251903491e-06 10.0 0.61885772594
1e-05 10.0 0.611782508994
1.778279410038923e-05 10.0 0.602523221051
3.1622776601683795e-05 10.0 0.558673249829
5.623413251903491e-05 10.0 0.492205223308
0.0001 10.0 0.407990860527

1e-07 12.0 0.217181869977
1.7782794100389227e-07 12.0 0.217181869977
3.162277660168379e-07 12.0 0.254017409514
5.62341325190349e-07 12.0 0.446624696022
1e-06 12.0 0.547647569024
1.778279410038923e-06 12.0 0.593605304951
3.162277660168379e-06 12.0 0.613112484767
5.623413251903491e-06 12.0 0.61827989208
1e-05 12.0 0.613311338547
1.778279410038923e-05 12.0 0.603813160789
3.1622776601683795e-05 12.0 0.559634881117
5.623413251903491e-05 12.0 0.492440038659
0.0001 12.0 0.408055201444

1e-07 14.0 0.217181869977
1.7782794100389227e-07 14.0 0.217905134816
3.162277660168379e-07 14.0 0.299299212169
5.62341325190349e-07 14.0 0.481180071618
1e-06 14.0 0.559062234291
1.778279410038923e-06 14.0 0.600027005496
3.162277660168379e-06 14.0 0.615609516003
5.623413251903491e-06 14.0 0.617876021073
1e-05 14.0 0.612609609282
1.778279410038923e-05 14.0 0.604541205076
3.1622776601683795e-05 14.0 0.558536803243
5.623413251903491e-05 14.0 0.492145809521
0.0001 14.0 0.40798519895

1e-07 16.0 0.217181869977
1.7782794100389227e-07 16.0 0.220788138191
3.162277660168379e-07 16.0 0.348613680834
5.62341325190349e-07 16.0 0.505397662465
1e-06 16.0 0.572608330803
1.778279410038923e-06 16.0 0.605023305229
3.162277660168379e-06 16.0 0.615710230838
5.623413251903491e-06 16.0 0.617880628534
1e-05 16.0 0.612536492298
1.778279410038923e-05 16.0 0.604039813577
3.1622776601683795e-05 16.0 0.557227582496
5.623413251903491e-05 16.0 0.49145384208
0.0001 16.0 0.408313398136

1e-07 18.0 0.217181869977
1.7782794100389227e-07 18.0 0.230218624086
3.162277660168379e-07 18.0 0.3953902478
5.62341325190349e-07 18.0 0.527762189409
1e-06 18.0 0.581575146596
1.778279410038923e-06 18.0 0.611436222091
3.162277660168379e-06 18.0 0.615968920624
5.623413251903491e-06 18.0 0.616342697425
1e-05 18.0 0.614310135498
1.778279410038923e-05 18.0 0.603994593427
3.1622776601683795e-05 18.0 0.557749316159
5.623413251903491e-05 18.0 0.491556682308
0.0001 18.0 0.408164949885

1e-07 20.0 0.217181869977
1.7782794100389227e-07 20.0 0.242578231393
3.162277660168379e-07 20.0 0.42853126164
5.62341325190349e-07 20.0 0.543675554843
1e-06 20.0 0.590209393571
1.778279410038923e-06 20.0 0.612317199669
3.162277660168379e-06 20.0 0.618022019079
5.623413251903491e-06 20.0 0.615836760377
1e-05 20.0 0.613699448371
1.778279410038923e-05 20.0 0.603368006664
3.1622776601683795e-05 20.0 0.557830572989
5.623413251903491e-05 20.0 0.491608855845
0.0001 20.0 0.408432829966
